Time,ANALOG.AN_T1_Temperature,ANALOG.AN_Ngp_SP,ANALOG.AN_Guide_Vane_Position,ANALOG.AN_Gen_kW_SP,ANALOG.AN_Lube_Oil_Header_Temp,ANALOG.AN_Lube_Oil_Header_Press,ANALOG.AN_Gen_Exc_V,ANALOG.AN_Guide_Vane_Force,ANALOG.AN_Gas_Fuel_Press,ANALOG.AN_Gen_AVR_SP,ANALOG.AN_SoloNox_T5_SP,ANALOG.AN_Gas_Fuel_Flow,ANALOG.AN_Main_Gas_Valve_Position
2022-09-02 3:10,14.8889,100.1902,87.4038,13016.3467,62.6111,268.2768,31.0918,171.6058,2462.6657,13704.9248,743.3333,2697.1754,62.0192
2022-09-02 3:20,15.1667,100.2037,87.4038,13009.1348,62.6111,269.1607,30.4668,218.5717,2462.6657,13704.9248,743.3333,2688.4522,62.0192
2022-09-02 3:30,15.2778,100.2213,87.4038,13016.3467,62.6111,266.5089,30.0742,229.4099,2597.246,13704.9248,743.3333,2812.32,59.4551
2022-09-02 3:40,15.4444,100.2109,87.4038,13016.3467,62.6111,267.8348,31.0664,289.0204,2461.1189,13704.9248,743.3333,2686.7076,62.0192
2022-09-02 3:50,15.4444,100.2102,87.3718,13009.1348,62.6111,266.5089,30.1855,256.5056,2462.6657,13704.9248,743.3333,2700.6646,61.9231
2022-09-02 4:00,15.5556,100.2296,87.4038,13009.1348,62.6111,267.3928,30.2227,276.3757,2513.7133,13704.9248,743.3333,2693.6861,60.8333
2022-09-02 4:10,15.5556,100.2193,87.4038,13009.1348,62.6111,266.9508,29.7676,283.6013,2456.4783,13704.9248,743.3333,2679.7293,62.1154
2022-09-02 4:20,15.6111,100.219,87.4038,13009.1348,62.6667,267.8348,29.0215,305.2778,2589.5117,13704.9248,743.3333,2798.3632,59.391
2022-09-02 4:30,15.3333,100.2157,87.4038,13016.3467,62.6111,268.2768,31.1289,334.1798,2451.8375,13704.9248,743.3333,2698.92,62.2115
2022-09-02 4:40,15.2778,100.1985,87.4038,13016.3467,62.6111,268.7188,29.707,345.0181,2549.2924,13704.9248,743.3333,2800.1076,60.2885
2022-09-02 4:50,15.2222,100.198,87.4038,13016.3467,62.6111,268.7188,28.9238,289.0204,2478.1347,13704.9248,743.3333,2721.6,61.8269
2022-09-02 5:00,15.0556,100.202,87.4038,13016.3467,62.6111,267.3928,28.5313,276.3757,2478.1347,13704.9248,743.3333,2698.92,61.8269
2022-09-02 5:10,14.7222,100.1786,87.4038,13009.1348,62.6111,266.9508,29.9883,242.0546,2459.5718,13704.9248,743.3333,2704.1539,62.3077
2022-09-02 5:20,14.7222,100.2017,87.4038,13016.3467,62.6111,269.1607,30.3203,301.665,2522.9948,13704.9248,743.3333,2693.6861,60.8654
2022-09-02 5:30,14.5,100.1929,87.4038,13016.3467,62.6667,268.7188,30.3926,289.0204,2533.823,13704.9248,743.3333,2718.1107,60.7692
2022-09-02 5:40,14.5,100.1844,87.3718,13016.3467,62.6111,268.2768,29.2656,285.4076,2448.7436,13704.9248,743.3333,2711.1322,62.4359
2022-09-02 5:50,14.3333,100.1805,87.4038,13016.3467,62.5556,266.5089,30.4297,303.4714,2547.7453,13704.9248,743.3333,2803.5971,60.5449
2022-09-02 6:00,13.8889,100.1673,87.4038,13016.3467,62.6111,267.8348,30.4785,276.3757,2451.8375,13704.9248,743.3333,2716.3661,62.5
2022-09-02 6:10,13.1111,100.1633,87.4038,13016.3467,62.6111,267.8348,30.0879,298.0523,2589.5117,13704.9248,743.3333,2835,59.8718
2022-09-02 6:20,12.7222,100.1477,87.4038,13016.3467,62.5556,266.5089,29.5352,287.214,2577.1364,13704.9248,743.3333,2814.0649,60.1603
2022-09-02 6:30,12.5,100.1127,87.4038,13016.3467,62.5556,266.5089,30.1602,225.7972,2464.2126,13704.9248,743.3333,2739.0461,62.5962
2022-09-02 6:40,12.1111,100.1364,87.4038,13009.1348,62.5,268.7188,29.4746,258.312,2501.3384,13704.9248,743.3333,2737.3017,61.9231
2022-09-02 6:50,11.8889,100.1247,87.4038,13016.3467,62.5,266.9508,30.0742,337.7926,2493.6037,13704.9248,743.3333,2735.5571,62.1154
2022-09-02 7:00,11.6111,100.0944,87.4038,13009.1348,62.5,266.5089,29.6094,278.1821,2487.4161,13704.9248,743.3333,2796.6183,62.4038
2022-09-02 7:10,11.2778,100.0803,87.4038,13009.1348,62.4444,270.0447,29.168,290.8267,2527.6356,13704.9248,743.3333,2761.7261,61.5385
2022-09-02 7:20,10.9444,100.023,87.4038,13016.3467,62.4444,268.2768,31.0059,370.3074,2569.4021,13704.9248,743.3333,2864.6585,60.9615
2022-09-02 7:30,10.8333,100.0652,87.4038,13009.1348,62.4444,268.2768,29.9023,375.7265,2594.1525,13704.9248,743.3333,2875.1263,60.4487
2022-09-02 7:40,10.8333,100.087,87.4038,13009.1348,62.4444,269.1607,28.9473,316.116,2553.9328,13704.9248,743.3333,2835,61.1218
2022-09-02 7:50,10.7778,100.0375,87.4038,13009.1348,62.4444,266.9508,30.4668,334.1798,2591.0584,13704.9248,743.3333,2875.1263,60.3526
2022-09-02 8:00,10.9444,100.056,87.4038,13009.1348,62.4444,268.2768,30.4668,278.1821,2454.9312,13704.9248,743.3333,2770.4493,63.0769
2022-09-02 8:10,11.2222,100.0726,87.4038,13016.3467,62.4444,267.8348,30.0996,261.9247,2488.9631,13704.9248,743.3333,2794.8739,62.3077
2022-09-02 8:20,11.2222,100.0912,87.4038,13016.3467,62.4444,268.2768,29.6465,337.7926,2454.9312,13704.9248,743.3333,2746.0244,63.0128
2022-09-02 8:30,11.2778,100.1067,87.4038,13009.1348,62.4444,269.6027,30.3066,330.567,2515.2605,13704.9248,743.3333,2749.5139,61.9231
2022-09-02 8:40,11.5556,100.0883,87.4038,13009.1348,62.4444,268.7188,29.1797,346.8244,2498.2443,13704.9248,743.3333,2779.1722,62.1154
2022-09-02 8:50,11.8333,100.1409,87.4038,13016.3467,62.4444,268.2768,30.4785,303.4714,2533.823,13704.9248,743.3333,2751.2583,61.25
2022-09-02 9:00,12.1111,100.1196,87.4038,13009.1348,62.4444,267.3928,29.7676,341.4053,2468.8532,13704.9248,743.3333,2742.5354,62.5962
2022-09-02 9:10,12.6111,100.1608,87.4038,13016.3467,62.4444,269.6027,30.5156,252.8928,2507.5258,13704.9248,743.3333,2723.3444,61.7308
2022-09-02 9:20,12.9444,100.1697,87.4038,13009.1348,62.4444,267.8348,30.1719,298.0523,2498.2443,13704.9248,743.3333,2711.1322,61.6026
2022-09-02 9:30,13.5,100.1752,87.4038,13009.1348,62.4444,266.5089,30.1973,326.9543,2468.8532,13704.9248,743.3333,2758.2371,62.1154
2022-09-02 9:40,14.1111,100.2188,87.4038,13016.3467,62.5556,267.8348,29.8789,357.6627,2530.7295,13704.9248,743.3333,2698.92,60.641
2022-09-02 9:50,14.6667,100.2485,87.4359,13009.1348,62.5,267.3928,29.6211,326.9543,2467.3065,13704.9248,743.3333,2679.7293,61.9231
2022-09-02 10:00,15.2222,100.2523,87.4038,13009.1348,62.5556,268.7188,28.5313,337.7926,2598.7932,13704.9248,743.3333,2796.6183,59.2628
2022-09-02 10:10,15.9444,100.2748,87.4038,13009.1348,62.6111,267.8348,28.4824,354.05,2584.8711,13704.9248,743.3333,2751.2583,59.391
2022-09-02 10:20,16.4444,100.3095,87.4038,13009.1348,62.6111,268.7188,28.9238,308.8905,2594.1525,13704.9248,743.3333,2775.6832,59.0385
2022-09-02 10:30,16.6667,100.2856,87.4038,13016.3467,62.6667,270.0447,29.7813,326.9543,2592.6054,13704.9248,743.3333,2786.151,59.1667
2022-09-02 10:40,17.6667,100.3316,87.4038,13009.1348,62.6111,266.0669,29.4375,289.0204,2547.7453,13704.9248,743.3333,2730.3232,59.6474
2022-09-02 10:50,18.7778,100.3654,87.4038,13009.1348,62.6667,267.8348,30.2227,261.9247,2521.4481,13704.9248,743.3333,2716.3661,59.9679
2022-09-02 11:00,19.5556,100.3908,87.4038,13009.1348,62.7222,269.1607,29.8789,312.5033,2527.6356,13704.9248,743.3333,2698.92,60.1603
2022-09-02 11:10,19.9444,100.4444,87.4038,13016.3467,62.7222,267.3928,29.082,261.9247,2557.0267,13704.9248,743.3333,2679.7293,59.0064
2022-09-02 11:20,20.3333,100.4277,87.4038,13009.1348,62.7778,266.0669,29.793,254.6992,2482.7755,13704.9248,743.3333,2651.8154,60.2564
2022-09-02 11:30,20.8889,100.483,87.4038,13009.1348,62.8333,266.9508,29.6211,225.7972,2552.3859,13704.9248,743.3333,2643.0924,58.6859
2022-09-02 11:40,21.5556,100.4923,87.4038,13016.3467,62.8889,267.3928,29.7676,229.4099,2547.7453,13704.9248,743.3333,2688.4522,58.8141
2022-09-02 11:50,22.5,100.5435,87.4038,13009.1348,62.8889,266.9508,30.002,191.476,2478.1347,13704.9248,743.3333,2576.7968,59.9679
2022-09-02 12:00,23.1111,100.5686,87.4038,13016.3467,62.8889,267.3928,30.0996,243.8609,2487.4161,13704.9248,743.3333,2604.7107,59.4872
2022-09-02 12:10,23.3333,100.5501,87.4038,13016.3467,62.9444,267.8348,28.4941,207.7334,2581.7772,13704.9248,743.3333,2697.1754,57.9487
2022-09-02 12:20,23.7778,100.5933,87.4038,13009.1348,63,266.0669,28.875,260.1183,2501.3384,13704.9248,743.3333,2566.3293,59.0064
2022-09-02 12:30,24,100.5964,87.4038,13016.3467,63,267.8348,30.5898,283.6013,2526.0887,13704.9248,743.3333,2569.8185,58.4936
2022-09-02 12:40,24.4444,100.6095,87.3718,13016.3467,63.0556,265.6249,28.8867,202.3143,2580.2302,13704.9248,743.3333,2644.8368,57.4679
2022-09-02 12:50,24.9444,100.6444,87.3718,13009.1348,63.0556,270.4866,30.7852,227.6035,2479.6816,13704.9248,743.3333,2545.3939,59.359
2022-09-02 13:00,25.3889,100.6506,87.3718,13009.1348,63.0556,266.9508,29.6211,279.9885,2549.2924,13704.9248,743.3333,2569.8185,57.6282
2022-09-02 13:10,25.5556,100.6669,87.4038,13009.1348,63.1111,268.7188,29.3398,274.5694,2549.2924,13704.9248,743.3333,2573.3078,57.7885
2022-09-02 13:20,26.1667,100.6906,87.3718,13009.1348,63.1111,267.3928,29.8789,252.8928,2587.9645,13704.9248,743.3333,2632.6246,57.0513
2022-09-02 13:30,26.7778,100.7346,87.3718,13016.3467,63.1111,269.1607,29.5723,245.6673,2458.0251,13704.9248,743.3333,2517.48,59.0064
2022-09-02 13:40,26.3889,100.7083,87.4038,13009.1348,63.1111,266.0669,28.7031,287.214,2522.9948,13704.9248,743.3333,2531.4371,57.9167
2022-09-02 13:50,26.6667,100.7026,87.3718,13016.3467,63.1667,269.6027,29.5977,272.763,2603.4336,13704.9248,743.3333,2655.3046,56.5385
2022-09-02 14:00,27.2222,100.7189,87.3718,13009.1348,63.2222,267.8348,30.8105,213.1525,2606.5275,13704.9248,743.2635,2637.8585,56.5705
2022-09-02 14:10,26.9444,100.7217,87.3718,13009.1348,63.2222,267.8348,29.8535,223.9908,2522.9948,13704.9248,743.3191,2590.7539,57.9808
2022-09-02 14:20,27.1667,100.7487,87.3718,13009.1348,63.2222,266.0669,29.7188,252.8928,2498.2443,13704.9248,743.2486,2515.7354,58.4936
2022-09-02 14:30,27.3889,100.7488,87.3718,13016.3467,63.2222,267.3928,30.1484,233.0227,2570.9488,13704.9248,743.1404,2580.2861,56.9551
2022-09-02 14:40,27.7778,100.7806,87.3718,13009.1348,63.2778,266.0669,29.7324,223.9908,2499.7915,13704.9248,743.06,2500.0339,58.109
2022-09-02 14:50,27.8333,100.8011,87.3718,13016.3467,63.2778,266.5089,29.1563,171.6058,2492.057,13704.9248,743.0613,2500.0339,58.109
2022-09-02 15:00,28.1111,100.7621,87.3718,13009.1348,63.2778,268.7188,30.3691,223.9908,2589.5117,13704.9248,742.981,2609.9446,56.5705
2022-09-02 15:10,28.2778,100.7938,87.3718,13009.1348,63.2778,267.3928,31.1289,198.7015,2526.0887,13704.9248,742.927,2571.5629,57.7244
2022-09-02 15:20,28.7778,100.8589,87.3718,13016.3467,63.3333,265.6249,29.8047,243.8609,2518.3542,13704.9248,742.7386,2496.5446,57.5321
2022-09-02 15:30,28.7222,100.8432,87.3718,13009.1348,63.3333,266.9508,29.9883,191.476,2470.4004,13704.9248,742.7226,2486.0771,58.4295
2022-09-02 15:40,28.9444,100.8331,87.3718,13009.1348,63.3333,266.9508,29.0215,233.0227,2560.1206,13704.9248,742.689,2545.3939,56.7308
2022-09-02 15:50,29,100.8005,87.3718,13009.1348,63.3889,267.8348,30.2344,283.6013,2606.5275,13704.9248,742.636,2625.6463,56.1859
2022-09-02 16:00,29.1667,100.8517,87.3718,13009.1348,63.3889,267.3928,29.0449,260.1183,2464.2126,13704.9248,742.6198,2494.8,58.5256
2022-09-02 16:10,29.1667,100.8058,87.3718,13009.1348,63.4444,266.0669,29.6699,256.5056,2595.6993,13704.9248,742.5946,2608.2,56.25
2022-09-02 16:20,29.1667,100.8618,87.3718,13016.3467,63.3889,266.5089,30.6504,258.312,2459.5718,13704.9248,742.5564,2491.3107,58.5256
2022-09-02 16:30,29.2222,100.8045,87.3397,13016.3467,63.3333,266.9508,30.2461,220.378,2606.5275,13704.9248,742.5559,2622.1568,56.0577
2022-09-02 16:40,29.1667,100.8492,87.3718,13009.1348,63.3889,268.7188,30.5039,249.2801,2507.5258,13704.9248,742.568,2505.2676,57.5321
2022-09-02 16:50,29.1667,100.8088,87.3718,13016.3467,63.2222,266.5089,30.4297,240.2482,2612.715,13704.9248,742.5812,2641.3476,56.0577
2022-09-02 17:00,29.5556,100.9122,87.3718,13009.1348,63.3333,267.3928,29.5352,303.4714,2519.9011,13704.9248,742.5225,2491.3107,57.3718
2022-09-02 17:10,29.4444,100.859,87.3397,13016.3467,63.3333,265.183,30.9688,227.6035,2581.7772,13704.9248,742.4973,2576.7968,56.3782
2022-09-02 17:20,29.6111,100.8392,87.3397,13009.1348,63.3333,266.9508,29.5605,289.0204,2563.2143,13704.9248,742.4785,2595.9878,56.7308
2022-09-02 17:30,29.6111,100.8426,87.3397,13016.3467,63.3889,268.2768,30.6621,357.6627,2597.246,13704.9248,742.4268,2611.6893,56.2821
2022-09-02 17:40,29.7222,100.863,87.3718,13016.3467,63.4444,266.9508,29.9766,386.5648,2505.9791,13704.9248,742.3975,2491.3107,57.4679
2022-09-02 17:50,29.5,100.8646,87.3718,13009.1348,63.3889,266.9508,30.627,350.4372,2468.8532,13704.9248,742.4756,2496.5446,58.0128
2022-09-02 18:00,29.6667,100.852,87.3397,13016.3467,63.3889,266.0669,29.793,287.214,2574.0427,13704.9248,742.4139,2557.6061,56.25
2022-09-02 18:10,29.7778,100.8473,87.3397,13016.3467,63.4444,268.2768,30.8457,267.3439,2560.1206,13704.9248,742.3992,2534.9261,56.5705
2022-09-02 18:20,29.5,100.8414,87.3397,13016.3467,63.4444,266.5089,30.332,213.1525,2581.7772,13704.9248,742.4729,2578.5417,56.1538
2022-09-02 18:30,29.5,100.8645,87.3718,13009.1348,63.3889,265.183,29.9648,207.7334,2519.9011,13704.9248,742.4876,2489.5661,57.0513
2022-09-02 18:40,29.5556,100.8203,87.3718,13016.3467,63.3889,267.3928,30.6016,256.5056,2601.8868,13704.9248,742.4594,2613.4339,56.0577
2022-09-02 18:50,29.6111,100.8806,87.3718,13009.1348,63.4444,266.0669,30.9941,270.9566,2476.588,13704.9248,742.4734,2500.0339,58.109
2022-09-02 19:00,29.4444,100.8724,87.3718,13009.1348,63.3889,266.9508,30.3066,223.9908,2501.3384,13704.9248,742.4979,2522.7139,57.7244
2022-09-02 19:10,29.3889,100.8227,87.3718,13009.1348,63.3333,268.7188,30.7852,251.0865,2591.0584,13704.9248,742.517,2599.4768,56.25
2022-09-02 19:20,29.2778,100.861,87.3397,13016.3467,63.3889,264.741,30.332,294.4395,2482.7755,13704.9248,742.5609,2512.2461,57.9167
2022-09-02 19:30,29.0556,100.8459,87.3718,13009.1348,63.3889,266.5089,30.209,252.8928,2516.8072,13704.9248,742.6377,2493.0554,57.3397
2022-09-02 19:40,29,100.8174,87.3718,13009.1348,63.3333,266.5089,30.627,267.3439,2518.3542,13704.9248,742.6702,2545.3939,57.4359
2022-09-02 19:50,28.7222,100.8264,87.3397,13009.1348,63.3333,268.7188,30.8105,249.2801,2471.9471,13704.9248,742.7593,2496.5446,58.109
2022-09-02 20:00,28.0556,100.7633,87.3718,13009.1348,63.3333,266.9508,29.6699,198.7015,2553.9328,13704.9248,742.8864,2597.7324,57.1474
2022-09-02 20:10,28.0556,100.7933,87.3397,13016.3467,63.3333,265.183,30.748,233.0227,2479.6816,13704.9248,742.9965,2496.5446,58.3333
2022-09-02 20:20,27.3889,100.7829,87.3718,13016.3467,63.3333,266.9508,29.8906,227.6035,2456.4783,13704.9248,743.1651,2507.0122,58.8141
2022-09-02 20:30,26.8333,100.7127,87.3718,13016.3467,63.3333,266.5089,30.7969,252.8928,2580.2302,13704.9248,743.3333,2643.0924,57.0833
2022-09-02 20:40,26.3889,100.6916,87.3718,13016.3467,63.2778,269.1607,32.084,240.2482,2595.6993,13704.9248,743.3333,2646.5815,57.0513
2022-09-02 20:50,26.0556,100.7096,87.3397,13009.1348,63.2778,266.0669,31.2754,247.4737,2459.5718,13704.9248,743.3333,2531.4371,59.1026
2022-09-02 21:00,26.0556,100.6897,87.3397,13016.3467,63.2778,265.6249,30.0137,281.7949,2513.7133,13704.9248,743.3333,2595.9878,58.3333
2022-09-02 21:10,25.7778,100.6855,87.3718,13009.1348,63.1667,266.5089,30.4063,218.5717,2536.9171,13704.9248,743.3333,2547.1383,58.109
2022-09-02 21:20,25.5,100.6693,87.3718,13016.3467,63.2222,267.3928,31.3242,200.5079,2484.3223,13704.9248,743.3333,2548.8832,58.8782
2022-09-02 21:30,25.3889,100.6513,87.3718,13009.1348,63.2222,266.5089,30.3066,225.7972,2521.4481,13704.9248,743.3333,2557.6061,58.4295
2022-09-02 21:40,24.7222,100.643,87.3718,13016.3467,63.2222,267.3928,30.0742,238.4418,2502.8852,13704.9248,743.3333,2547.1383,58.8462
2022-09-02 21:50,24.1667,100.6099,87.3718,13009.1348,63.1667,266.9508,31.7285,245.6673,2521.4481,13704.9248,743.3333,2564.5846,58.5256
2022-09-02 22:00,24.1111,100.6113,87.3718,13016.3467,63.2222,267.8348,30.5762,218.5717,2485.8694,13704.9248,743.3333,2554.1168,59.391
2022-09-02 22:10,23.4444,100.5957,87.3718,13009.1348,63.2222,266.0669,30.1602,245.6673,2526.0887,13704.9248,743.3333,2578.5417,58.6859
2022-09-02 22:20,22.8333,100.5491,87.3397,13016.3467,63.1111,267.3928,31.4707,211.3462,2526.0887,13704.9248,743.3333,2594.2429,58.8141
2022-09-02 22:30,22.5,100.5288,87.3718,13016.3467,63.1111,266.9508,29.8535,260.1183,2479.6816,13704.9248,743.3333,2582.0307,59.8718
2022-09-02 22:40,21.5556,100.4963,87.3718,13009.1348,63.0556,267.3928,29.4141,213.1525,2583.3239,13704.9248,743.3333,2698.92,58.109
2022-09-02 22:50,20.6667,100.4682,87.3718,13009.1348,63.0556,266.0669,31.1406,196.8951,2553.9328,13704.9248,743.3333,2643.0924,58.8141
2022-09-02 23:00,20.3333,100.4306,87.3718,13016.3467,63,267.3928,31.1289,223.9908,2516.8072,13704.9248,743.3333,2674.4954,59.5833
2022-09-02 23:10,20,100.4276,87.3718,13009.1348,63.0556,266.5089,30.7109,214.9589,2594.1525,13704.9248,743.3333,2732.0678,58.2051
2022-09-02 23:20,19.6667,100.4166,87.3718,13009.1348,63,265.6249,31.3359,229.4099,2510.6197,13704.9248,743.3333,2623.9015,59.8718
2022-09-02 23:30,19.5556,100.4051,87.4038,13009.1348,62.8333,268.7188,30.0371,240.2482,2464.2126,13704.9248,743.3333,2625.6463,60.7372
2022-09-02 23:40,19.5556,100.4125,87.3718,13009.1348,62.8889,266.5089,30.627,223.9908,2563.2143,13704.9248,743.3333,2688.4522,58.5897
2022-09-02 23:50,19.6111,100.4087,87.3718,13016.3467,62.8889,266.9508,30.7109,211.3462,2535.3701,13704.9248,743.3333,2702.4093,59.0064
2022-09-03 0:00,19.6111,100.4277,87.3718,13016.3467,62.8333,265.183,30.5898,211.3462,2580.2302,13704.9248,743.3333,2725.0893,58.6859
2022-09-03 0:10,19.4444,100.4252,87.3397,13016.3467,62.8889,267.8348,30.6016,267.3439,2581.7772,13704.9248,743.3333,2721.6,58.6859
2022-09-03 0:20,19.5,100.3993,87.3397,13016.3467,62.8333,267.3928,32.0352,242.0546,2567.8549,13704.9248,743.3333,2728.5783,59.0064
2022-09-03 0:30,19.2778,100.3882,87.4038,13016.3467,62.8889,268.2768,31.1777,236.6354,2601.8868,13704.9248,743.3333,2751.2583,58.8782
2022-09-03 0:40,18.8889,100.3728,87.3718,13009.1348,62.8333,267.3928,30.4551,193.2824,2600.3399,13704.9248,743.3333,2763.471,58.6218
2022-09-03 0:50,18.3333,100.3451,87.3718,13016.3467,62.8333,266.9508,30.8457,211.3462,2577.1364,13704.9248,743.3333,2758.2371,59.1667
2022-09-03 1:00,18.3333,100.3731,87.4038,13016.3467,62.8333,266.9508,30.4063,294.4395,2496.6976,13704.9248,743.3333,2644.8368,60.7372
2022-09-03 1:10,18.2222,100.3484,87.4038,13009.1348,62.7778,266.5089,30.4922,229.4099,2464.2126,13704.9248,743.3333,2650.0707,61.25
2022-09-03 1:20,17.7778,100.3386,87.3718,13016.3467,62.7222,270.0447,29.9531,202.3143,2533.823,13704.9248,743.3333,2674.4954,59.8718
2022-09-03 1:30,17.3889,100.3481,87.3718,13009.1348,62.7778,267.3928,30.5898,261.9247,2541.5577,13704.9248,743.3333,2693.6861,59.8718
2022-09-03 1:40,17.2222,100.3173,87.3718,13009.1348,62.7778,265.6249,30.5527,281.7949,2447.1969,13704.9248,743.3333,2662.2832,61.6026
2022-09-03 1:50,17.2222,100.3065,87.4038,13009.1348,62.7222,266.5089,30.8594,252.8928,2464.2126,13704.9248,743.3333,2653.56,61.4423
2022-09-03 2:00,17,100.3329,87.4038,13009.1348,62.7222,266.9508,31.2266,281.7949,2555.4798,13704.9248,743.3333,2709.3878,59.6474
2022-09-03 2:10,16.5556,100.3001,87.3718,13009.1348,62.7222,268.2768,30.3926,220.378,2521.4481,13704.9248,743.3333,2671.0061,60.4487
2022-09-03 2:20,16.6667,100.3062,87.3718,13016.3467,62.7778,267.8348,31.0059,211.3462,2461.1189,13704.9248,743.3333,2660.5385,61.5385
2022-09-03 2:30,16.2222,100.3051,87.4038,13009.1348,62.7222,266.9508,30.0742,258.312,2555.4798,13704.9248,743.3333,2714.6215,59.9038
2022-09-03 2:40,15.9444,100.2776,87.4038,13016.3467,62.7222,267.3928,30.4922,274.5694,2487.4161,13704.9248,743.3333,2679.7293,61.25
2022-09-03 2:50,15.7222,100.2553,87.3718,13009.1348,62.6667,266.0669,30.5645,234.8291,2584.8711,13704.9248,743.3333,2798.3632,59.5833
2022-09-03 3:00,15.6111,100.2559,87.3718,13009.1348,62.6667,266.9508,29.7559,211.3462,2505.9791,13704.9248,743.3333,2679.7293,60.9615
2022-09-03 3:10,15.8333,100.2423,87.3718,13016.3467,62.6667,268.7188,30.3574,205.927,2499.7915,13704.9248,743.3333,2735.5571,61.1538
2022-09-03 3:20,15.4444,100.2523,87.4038,13009.1348,62.7222,268.2768,30.0254,251.0865,2482.7755,13704.9248,743.3333,2677.9846,61.4423
2022-09-03 3:30,15.4444,100.2694,87.4038,13009.1348,62.6667,266.0669,30.6992,296.2459,2502.8852,13704.9248,743.3333,2691.9415,60.9615
2022-09-03 3:40,15.6667,100.2393,87.4038,13009.1348,62.6667,268.2768,30.3691,222.1844,2532.2763,13704.9248,743.3333,2765.2154,60.3846
2022-09-03 3:50,15.6667,100.259,87.3718,13009.1348,62.6667,266.0669,31.1035,243.8609,2465.7598,13704.9248,743.3333,2684.9632,61.9231
2022-09-03 4:00,15.7222,100.2388,87.4038,13009.1348,62.7222,268.2768,30.4668,234.8291,2549.2924,13704.9248,743.3333,2766.96,60.2564
2022-09-03 4:10,15.4444,100.2802,87.4038,13016.3467,62.7222,267.3928,31.0176,265.5375,2581.7772,13704.9248,743.3333,2780.9171,59.5192
2022-09-03 4:20,15.2778,100.2326,87.3718,13016.3467,62.6667,268.7188,30.3066,216.7653,2595.6993,13704.9248,743.3333,2800.1076,59.4872
2022-09-03 4:30,14.8889,100.2468,87.3718,13009.1348,62.6667,269.1607,29.8184,261.9247,2570.9488,13704.9248,743.3333,2773.9383,59.8718
2022-09-03 4:40,14.7222,100.2134,87.3718,13016.3467,62.6111,266.5089,30.209,238.4418,2575.5896,13704.9248,743.3333,2810.5754,59.9679
2022-09-03 4:50,14.7222,100.2188,87.4038,13016.3467,62.6667,266.0669,30.6992,247.4737,2496.6976,13704.9248,743.3333,2690.1971,61.25
2022-09-03 5:00,15.3889,100.2604,87.4038,13009.1348,62.6667,268.2768,30.418,296.2459,2552.3859,13704.9248,743.3333,2728.5783,60.0641
2022-09-03 5:10,15.6111,100.2448,87.4038,13016.3467,62.6667,268.2768,30.0137,225.7972,2541.5577,13704.9248,743.3333,2768.7044,60.2564
2022-09-03 5:20,15.6111,100.2504,87.4038,13009.1348,62.7222,269.6027,29.8906,267.3439,2471.9471,13704.9248,743.3333,2672.7507,61.4423
2022-09-03 5:30,15.0556,100.2343,87.3718,13009.1348,62.6667,265.6249,29.8672,238.4418,2473.4941,13704.9248,743.3333,2677.9846,61.6346
2022-09-03 5:40,15,100.2254,87.3718,13009.1348,62.6111,267.3928,30.002,207.7334,2572.4957,13704.9248,743.3333,2805.3415,59.8718
2022-09-03 5:50,15.1111,100.2472,87.4038,13016.3467,62.7222,267.8348,29.4141,267.3439,2580.2302,13704.9248,743.3333,2773.9383,59.6474
2022-09-03 6:00,15.2222,100.2577,87.4038,13009.1348,62.6667,267.3928,30.1484,294.4395,2586.4178,13704.9248,743.3333,2794.8739,59.3269
2022-09-03 6:10,15.3333,100.253,87.4038,13016.3467,62.6667,267.8348,29.3145,283.6013,2479.6816,13704.9248,743.3333,2674.4954,61.3782
2022-09-03 6:20,15.3889,100.247,87.4038,13016.3467,62.6667,267.8348,31.5332,278.1821,2572.4957,13704.9248,743.3333,2789.64,59.6474
2022-09-03 6:30,14.8889,100.2289,87.4038,13016.3467,62.6667,266.5089,29.3027,283.6013,2521.4481,13704.9248,743.3333,2695.4307,60.7372
2022-09-03 6:40,15.2222,100.2536,87.4038,13009.1348,62.6667,266.9508,29.6953,245.6673,2507.5258,13704.9248,743.3333,2690.1971,60.8654
2022-09-03 6:50,15.2222,100.2611,87.4038,13009.1348,62.6667,267.3928,31.0664,285.4076,2587.9645,13704.9248,743.3333,2793.1293,59.2949
2022-09-03 7:00,15,100.247,87.3718,13009.1348,62.7222,267.3928,29.9277,216.7653,2547.7453,13704.9248,743.3333,2723.3444,60.1282
2022-09-03 7:10,14.9444,100.2671,87.4038,13009.1348,62.6667,267.8348,29.4492,251.0865,2478.1347,13704.9248,743.3333,2681.4739,61.5064
2022-09-03 7:20,15.1111,100.2783,87.4038,13016.3467,62.6667,267.8348,30.1719,269.1502,2587.9645,13704.9248,743.3333,2793.1293,59.391
2022-09-03 7:30,15.5,100.2815,87.4038,13009.1348,62.6667,268.7188,29.6582,254.6992,2555.4798,13704.9248,743.3333,2714.6215,59.8718
